"","brand","model","year","price","currency","type","fuel","condition","info"
"205","Honda","Civic Sport",2019,"1,379,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"206","Honda","Accord",2019,"25,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"207","Toyota","Corolla LE",2019,"18,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"208","Kia","Rio LX",2019,"955,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 227,585 Mi"
"209","Honda","Accord EXL",2019,"29,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 46,000 Mi"
"210","Honda","Civic Ex Turbo",2019,"22,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"211","Honda","Accord EXL",2019,"29,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"212","Honda","Civic LX",2019,"20,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"213","Honda","Accord LX",2019,"25,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"214","Toyota","Corolla IM",2019,"19,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Km"
"215","Mercedes-Benz","Clase C 43 AMG",2019,"69,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"216","Toyota","Camry SE",2019,"31,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"217","Toyota","Corolla SE",2019,"985,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 33,000 Mi"
"218","Kia","Rio",2019,"995,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"219","Honda","Accord EXL",2019,"31,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"220","Hyundai","Ioniq",2019,"29,990","US","sedan"," Electrico "," Usado ","2019 - Eléctrico - Usado - N/D Mi"
"221","Subaru","Impreza",2019,"15,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 149,484 Mi"
"222","BMW","Serie 4 430i Gran Coupe",2019,"55,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"223","BMW","Serie M 5",2019,"129,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"224","Mercedes-Benz","Clase GT 63 S AMG 4MATIC",2019,"237,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"225","Honda","Civic Ex Turbo",2019,"1,350,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"226","Honda","Accord Touring",2019,"25,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"227","Honda","Accord Touring",2019,"33,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 27,000 Mi"
"228","Honda","Accord Sport",2019,"25,800","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"229","Honda","Accord Sport",2019,"25,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 31,000 Mi"
"230","Mercedes-Benz","Clase E 63s AMG",2019,"119,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"231","Alfa","Romeo Giulia",2019,"64,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"232","Toyota","Camry XSE Special Edition",2019,"39,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"233","Honda","Accord",2019,"28,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"234","Honda","Civic EX",2019,"21,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 27,000 Mi"
"235","Honda","Civic EXL",2019,"23,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"236","Renault","Logan",2019,"11,299","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 7,500 Km"
"237","Honda","Civic Sport",2019,"22,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 51,000 Mi"
"238","Maserati","Ghibli",2019,"140,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 200 Mi"
"239","Honda","Civic",2019,"21,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"240","Toyota","Camry SE",2019,"32,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"241","Honda","Civic",2019,"18,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 27,000 Mi"
"242","Toyota","Camry SE",2019,"29,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 24,100 Mi"
"243","Toyota","Camry SE",2019,"31,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"244","Honda","Accord LX",2019,"26,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"245","Honda","Accord Sport",2019,"27,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"246","Toyota","Camry SE",2019,"31,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"247","Toyota","Corolla SE",2019,"1,085,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"248","BMW","Serie 7 750 Li",2019,"153,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 5,134 Mi"
"249","Honda","Civic Ex Turbo",2019,"22,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 10,000 Mi"
"250","Honda","Civic Sport",2019,"20,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 7,900 Mi"
"251","Maserati","Ghibli",2019,"145,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"252","Mercedes-Benz","Clase E 300",2019,"71,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 4,809 Km"
"253","Volvo","S90 R Design",2019,"49,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 23,247 Km"
"254","Honda","Civic LX",2019,"21,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"255","Mercedes-Benz","Clase C 300 AMG",2019,"53,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 35,000 Mi"
"256","Mercedes-Benz","Clase E 200 Elegance",2019,"82,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 19,000 Mi"
"257","Honda","Accord Sport",2019,"26,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 35,901 Km"
"258","Toyota","Camry XSE",2019,"41,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"259","Mercedes-Benz","Clase GT 63 S AMG 4MATIC",2019,"228,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"260","Toyota","Camry SE",2019,"31,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"261","Toyota","Camry SE",2019,"29,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"262","Mercedes-Benz","Clase C 43 AMG",2019,"91,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"263","Subaru","Impreza",2019,"15,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"264","Honda","Accord LX",2019,"27,100","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"265","BMW","Serie 4 430i Gran Coupe",2019,"46,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"266","Honda","Civic Touring",2019,"24,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"267","Chevrolet","Bolt EV",2019,"31,999","US","sedan"," Electrico "," Usado ","2019 - Eléctrico - Usado - 45,000 Mi"
"268","Toyota","Camry XSE",2019,"41,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"269","Honda","Accord",2019,"26,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 9,500 Mi"
"270","Toyota","Corolla LE",2019,"1,000,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 95,000 Mi"
"271","Honda","Accord Sport",2019,"37,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"272","Honda","Accord Sport",2019,"26,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 26,000 Mi"
"273","Mercedes-Benz","Clase C 300",2019,"49,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"274","Toyota","Camry LE",2019,"27,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"275","Toyota","Camry LE",2019,"26,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"276","Mercedes-Benz","Clase E 63s AMG",2019,"124,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Km"
"277","Nissan","Sentra",2019,"920,000","RD","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"278","Honda","Civic Sport",2019,"19,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"279","Mercedes-Benz","Clase C 43 AMG",2019,"69,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"280","Toyota","Camry SE",2019,"34,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"281","Honda","Accord Sport",2019,"27,100","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"282","Honda","Accord EXT",2019,"34,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 21,000 Mi"
"283","Hyundai","Sonata Limited",2019,"24,900","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 5,500 Mi"
"284","BMW","Serie M 5",2019,"145,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"285","Honda","Accord EXL",2019,"33,500","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - N/D Mi"
"286","Mercedes-Benz","Clase E 63 AMG",2019,"139,000","US","sedan"," Gasolina "," Usado ","2019 - Gasolina - Usado - 5,000 Km"
"287","MG","360",2019,"17,900","US","sedan"," Gasolina "," Nuevo ","2019 - Gasolina - Nuevo - N/D Km"
"288","Honda","Accord Touring",2018,"28,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Km"
"289","Honda","Civic EX",2018,"18,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"290","Honda","Accord LX",2018,"27,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 37,433 Mi"
"291","Honda","Accord",2018,"24,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"292","Kia","K-5",2018,"750,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"293","Honda","Accord Sport",2018,"26,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"294","Toyota","Corolla LE",2018,"960,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"295","Toyota","Corolla LE",2018,"17,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"296","Audi","A4",2018,"35,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Km"
"297","Hyundai","Sonata New Rise",2018,"850,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"298","Hyundai","Sonata New Rise",2018,"815,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"299","Hyundai","Sonata New Rise",2018,"815,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"300","Toyota","Corolla SE",2018,"960,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"301","Toyota","Camry",2018,"25,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"302","Honda","Accord EXL",2018,"29,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"303","Kia","K-5",2018,"835,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"304","Fiat","500 x",2018,"22,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"305","Hyundai","Avante LPI",2018,"840,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - 34,000 Km"
"306","Toyota","Camry XSE",2018,"36,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"307","Toyota","Yaris",2018,"835,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"308","Hyundai","Elantra SE",2018,"825,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"309","Mitsubishi","Mirage",2018,"598,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"310","Nissan","Sentra S",2018,"700,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"311","Hyundai","Elantra SEL",2018,"810,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"312","Honda","Accord EX",2018,"26,800","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"313","Kia","Rio LX",2018,"665,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"314","Hyundai","Sonata New Rise",2018,"795,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"315","Kia","K-5",2018,"685,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"316","Kia","Forte",2018,"750,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 127,919 Mi"
"317","Toyota","Corolla LE Plus",2018,"920,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"318","Hyundai","Sonata SE",2018,"630,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"319","Hyundai","Sonata New Rise",2018,"870,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"320","Hyundai","Sonata New Rise",2018,"870,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"321","Hyundai","Sonata LF",2018,"845,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"322","Toyota","Yaris iA",2018,"870,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"323","Hyundai","Sonata LPI",2018,"630,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"324","Honda","Accord Sport",2018,"29,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"325","Hyundai","Sonata GLS",2018,"630,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"326","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"327","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"328","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"329","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"330","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"331","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"332","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"333","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"334","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"335","Honda","Accord LX",2018,"25,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"336","Kia","Forte LX",2018,"715,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"337","Honda","Accord EX",2018,"28,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"338","Hyundai","Sonata SE",2018,"925,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"339","BMW","Serie 4 430i Gran Coupe",2018,"56,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"340","Hyundai","Sonata LF",2018,"825,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"341","Hyundai","Sonata LF",2018,"655,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"342","Hyundai","Sonata LF",2018,"665,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"343","Hyundai","Sonata LF",2018,"825,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"344","Hyundai","Sonata LF",2018,"845,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"345","Hyundai","Sonata LF",2018,"655,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"346","Hyundai","Sonata LF",2018,"835,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"347","Hyundai","Sonata LF",2018,"815,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"348","Hyundai","Sonata LF",2018,"845,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"349","Hyundai","Sonata LF",2018,"860,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"350","Hyundai","Sonata LF",2018,"645,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"351","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"352","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"353","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"354","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"355","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"356","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"357","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"358","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"359","Hyundai","Avante",2018,"790,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"360","Audi","A4",2018,"35,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"361","Mazda","2",2018,"830,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 6,980 Km"
"362","Hyundai","Elantra",2018,"840,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 72,300 Mi"
"363","Hyundai","Elantra SEL",2018,"793,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"364","Hyundai","Elantra SEL",2018,"798,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"365","Toyota","Camry SE",2018,"21,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"366","Kia","Forte",2018,"725,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"367","Honda","Accord Sport",2018,"24,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"368","BMW","Serie 5 540i",2018,"53,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 38,000 Mi"
"369","Toyota","Corolla LE",2018,"19,200","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"370","Kia","Rio LX",2018,"859,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 26,000 Km"
"371","Honda","Accord Sport",2018,"23,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 30,000 Mi"
"372","Honda","Accord Sport",2018,"28,700","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"373","Honda","Accord LX",2018,"23,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"374","Mitsubishi","Mirage",2018,"629,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"375","Honda","Accord Sport",2018,"29,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"376","Honda","Accord Touring",2018,"29,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"377","Honda","Accord",2018,"26,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"378","Toyota","Camry Hybrid",2018,"30,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"379","Kia","K-5 Luxury",2018,"750,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - 80,000 Km"
"380","Nissan","Sentra SV",2018,"750,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"381","Hyundai","Sonata Limited",2018,"630,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"382","Hyundai","Sonata LF",2018,"860,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"383","Hyundai","Sonata LF",2018,"860,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"384","Hyundai","Sonata LF",2018,"845,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"385","Hyundai","Sonata LF",2018,"820,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"386","Hyundai","Sonata LF",2018,"640,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Km"
"387","Maserati","Ghibli",2018,"127,000","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"388","Honda","Accord Sport",2018,"28,900","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"389","Dodge","Charger R-T",2018,"30,800","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - 130,000 Mi"
"390","Honda","Accord Sport",2018,"28,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"391","Hyundai","Sonata LPI",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"392","Hyundai","Sonata New Rise",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"393","Fiat","500 x",2018,"18,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"394","Hyundai","Sonata SE",2018,"800,000","RD","sedan"," GLP "," Usado ","2018 - GLP - Usado - N/D Mi"
"395","Mitsubishi","Mirage",2018,"595,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"396","Toyota","Camry LE",2018,"22,300","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"397","Toyota","Camry LE",2018,"22,500","US","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
"398","Toyota","Yaris iA",2018,"865,000","RD","sedan"," Gasolina "," Usado ","2018 - Gasolina - Usado - N/D Mi"
