Currency,Price,Year,Brand_Model,Fuel,Condition,Type,Fecha
US,"46,990",2023,Kia Sorento MQ4 Luxury, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"129,900",2023,Lincoln Navigator, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2023,Land Rover Range Rover EVOQUE Dynamic, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"35,900",2023,Changan CS 75 Plus Semi Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"35,900",2023,Changan CS 75 Plus Semi Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"50,900",2023,Changan Uni-K, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,900",2023,Changan CS 55 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"35,900",2023,Changan CS 75 Plus Semi Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,900",2023,Changan CS 55 Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,900",2023,Changan CS 55 Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,950",2023,Changan CS 35 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,990",2023,Jac JS4 FLAGSHIP, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,950",2023,Changan CS 55 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,900",2023,Changan CS 55 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,900",2023,Changan CS 55 Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,950",2023,Changan CS 55 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"35,500",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,900",2023,Changan CS 55 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,950",2023,Changan CS 35 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,900",2023,Peugeot 2008 Allure, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"53,900",2023,Peugeot 5008 GT Line, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"50,950",2023,Changan Uni-K, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"63,990",2023,Mazda CX-9 AWD LIMITED, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,950",2023,Changan CS 35 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,500",2023,Chevrolet Tracker Premier, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,500",2023,Chevrolet Tracker Premier, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"49,900",2023,Mazda CX-5 AWD, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,500",2023,Chevrolet Tracker Premier, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki XL7, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"51,900",2023,Peugeot 5008 GT Line, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"31,990",2023,Mazda CX-30 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"41,950",2023,Changan CS 85, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,990",2023,Mazda CX-30 Limiited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"33,990",2023,Mazda CX-30 GT, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,990",2023,Mazda CX-30 Limiited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,900",2023,Nissan Kicks  Exclusive, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,900",2023,Nissan Kicks  Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,900",2023,Nissan Kicks  Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"63,990",2023,Mazda CX-9 Exclusive, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"31,990",2023,Mazda CX-30 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,990",2023,Mazda CX-5, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento MQ4 Luxury, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"51,900",2023,Peugeot 5008 GT Line, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"57,995",2023,Hyundai Santa Fe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"49,995",2023,Hyundai Santa Fe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,990",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"30,900",2023,Nissan Kicks  Exclusive, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,900",2023,Nissan Kicks  Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"32,900",2023,Nissan Kicks  Exclusive, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,900",2023,Nissan Kicks  Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"41,900",2023,Peugeot 3008  Active, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Renault Duster, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,900",2023,Renault Koleos, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"57,000",2023,Toyota RAV4 Limited Hybrid, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,900",2023,Renault Koleos, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"102,950",2023,Ford Bronco Outer Banks Sashquatch, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 85 Coupe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"20,500",2023,Changan CS 15, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 75 Plus Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"20,500",2023,Changan CS 15, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Renault Duster, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"59,900",2023,Dongfeng EV 400, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"20,500",2023,Changan CS 15, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,950",2023,Changan CS 35 Plus, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,900",2023,Renault Koleos Intens, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"53,900",2023,Kia Sorento Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,990",2023,Jac JS4 FLAGSHIP, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 85 Coupe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,500",2023,Changan CS 55, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"20,950",2023,Changan CS 15, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"41,900",2023,Peugeot 3008  Active, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,900",2023,Peugeot 2008 Allure, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"53,990",2023,Kia Sorento EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,990",2023,Kia Sorento, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4 Hibrid, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4 Hibrid, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 85 Coupe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"31,990",2023,Mazda CX-30 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,990",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,490",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,990",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,990",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4 Hibrid, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"61,500",2023,Mitsubishi Montero Sport, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,490",2023,Kia Sonet, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4 Hibrid, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"57,000",2023,Toyota RAV4 Limited Hybrid, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,500",2023,Suzuki Vitara GL+, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,500",2023,Suzuki Vitara GL+, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"26,500",2023,Suzuki Vitara GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"26,500",2023,Suzuki Vitara GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Suzuki Jimny GL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,990",2023,Kia Sorento MQ4 Sport, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento MQ4 Luxury, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"26,950",2023,Changan CS 35 Plus, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Dongfeng Glory 500, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"57,000",2023,Toyota RAV4 Limited Hybrid, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T ELITE, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,900",2023,Renault Duster, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,900",2023,Peugeot 2008 Allure, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2023,Changan CS 85 Coupe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"95,900",2023,BYD Tang EV 500, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Dongfeng Glory 500, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"25,900",2023,Dongfeng Glory 500, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"41,995",2023,Hyundai Santa Fe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2023,Changan UNI-T, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"95,900",2023,BYD Tang, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"28,900",2023,MG ZX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2023,Toyota RAV4 Hibrid, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"80,900",2023,BMW X 4 20i M, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"95,900",2023,BYD Tang, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"20,500",2023,Changan CS 15, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"95,900",2023,BYD Tang EV 500, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"20,500",2023, , Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,995",2023,Hyundai Santa Fe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"40,950",2023,Changan CS 75 Plus Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Kia Sorento, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,500",2023,Suzuki Jimny GLX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"46,990",2023,Mazda CX-5 GT, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"95,900",2023,BYD Tang EV 500, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"33,990",2023,Mazda CX-30 GT, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"31,990",2023,Mazda CX-30 GS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,900",2023,Nissan Kicks  Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"39,900",2023,Nissan X-Trail Advance, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"55,900",2023,Peugeot 5008 GT Line, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"176,000",2022,Toyota Land Cruiser 70 ANIVERSARIO, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"85,500",2022,Toyota Land Cruiser LX Serie 70, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"44,500",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,500",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2022,Honda CR-V LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"33,900",2022,Changan Hunter LV2, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"37,900",2022,Changan Hunter LV3, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"184,900",2022,Toyota Land Cruiser VXR EXCLUSIVE, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"66,900",2022,Toyota Fortuner SRV, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"23,990",2022,Jac JS3 Flagship, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"27,300",2022,Toyota Rush, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"74,900",2022,Toyota Land Cruiser Prado TXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"178,000",2022,Toyota Land Cruiser 70 ANIVERSARIO, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"165,000",2022,Maserati Levante Modena, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"165,000",2022,Maserati Levante Modena, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"120,000",2022,Chevrolet Tahoe Highcountry, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"99,500",2022,Lexus RX 350 F Sport, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"24,900",2022,Toyota Raize, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,000",2022,Toyota Corolla Cross Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,000",2022,Toyota Corolla Cross Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"68,900",2022,Toyota FJ Cruiser Trail Team, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"23,900",2022,Changan CS 35 Plus, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"159,900",2022,Toyota Land Cruiser 70 ANIVERSARIO, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"68,900",2022,Toyota FJ Cruiser Trail Team, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"159,900",2022,Toyota Land Cruiser 70 ANIVERSARIO, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"185,000",2022,Toyota Land Cruiser 70 ANIVERSARIO, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,000",2022,Toyota Corolla Cross Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Toyota Land Cruiser Prado VX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser Prado VXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"74,900",2022,Toyota Land Cruiser Prado TXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"460,000",2022,Lamborghini Urus, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"113,000",2022,Lexus GX 460, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"184,900",2022,Toyota Land Cruiser VXR EXCLUSIVE, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"165,000",2022,Chevrolet Tahoe Highcountry, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Toyota Land Cruiser Prado VX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"66,900",2022,Toyota Fortuner SRV, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"66,900",2022,Toyota Fortuner SRV, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"24,900",2022,Toyota Raize, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser VXL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser Prado VXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"149,500",2022,Toyota Land Cruiser 300, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser Prado VXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"74,900",2022,Toyota Land Cruiser Prado, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"39,300",2022,Toyota Corolla Cross Full Híbrido, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,300",2022,Toyota Corolla Cross, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Lexus RX 350, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"39,300",2022,Toyota Corolla Cross Full Híbrido, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"45,900",2022,Toyota RAV4 Hibrid, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"174,900",2022,Lexus LX 570 Sport, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Lexus RX 350, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"62,900",2022,Lexus UX 200, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"74,900",2022,Toyota Land Cruiser Prado TXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"42,900",2022,Toyota Corolla Cross Limited Híbrido, Híbrido , Híbrido ,carros/jeepeta,2022-08-20
US,"27,300",2022,Toyota Rush, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"63,900",2022,Toyota Land Cruiser Prado, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"115,000",2022,Lexus GX 460, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"69,900",2022,Toyota Fortuner DIAMOND , Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser Prado VXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"149,500",2022,Toyota Land Cruiser 300, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"44,500",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,500",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"37,900",2022,Changan Hunter LV3, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"38,500",2022,Honda CR-V LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,500",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"36,300",2022,Toyota Corolla Cross Full, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"92,300",2022,Toyota Land Cruiser Prado VXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"83,950",2022,Ford Bronco Base Sashquatch, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"108,990",2022,Ford Bronco Badlands Sashquatch, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"74,900",2022,Toyota Land Cruiser Prado TXL, Diesel , Diesel ,carros/jeepeta,2022-08-20
US,"27,300",2022,Toyota Rush, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,Toyota 4 Runner Limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"49,900",2022,Honda CR-V EXL, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2022,Honda CR-V LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"134,900",2022,Lincoln Navigator, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"50,900",2022,MG ZS EV, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"35,900",2022,MG HS, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"22,900",2022,Bestune T-33, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"98,900",2022,Lincoln Aviator, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"35,900",2022,Ford Escape, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"44,900",2022,Honda CR-V EX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"28,950",2022,Changan CS 35 Elite, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Jeep Grand Cherokee Long limited, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"23,900",2022,Dongfeng Glory 500, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Jeep Grand Cherokee LONG, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,990",2022,Kia Sorento LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"86,900",2022,Lexus RX 350, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"43,950",2022,Changan CS 85 Coupe, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"83,900",2022,Ford Bronco Base Sashquatch, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"29,490",2022,Jac JS4 DOBLE TONO, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"104,900",2022,Volvo XC90 Inscription B6, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"260,000",2022,Mercedes-Benz Clase GLE 63S Coupe AMG Plus, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"38,500",2022,Honda CR-V LX, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"53,900",2022,Lincoln Corsair, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
US,"67,500",2022,BYD Song Pro, Eléctrico , Eléctrico ,carros/jeepeta,2022-08-20
US,"43,900",2022,Kia Sorento MQ4 Luxury, Gasolina , Gasolina ,carros/jeepeta,2022-08-20
